BinCenter,BinContent
1.5905,1
1.5915,2
1.5925,1
1.5935,1
1.5945,1
1.5955,0
1.5965,1
1.5975,2
1.5985,1
1.5995,2
1.6005,7
1.6015,2
1.6025,1
1.6035,2
1.6045,1
1.6055,3
1.6065,1
1.6075,2
1.6085,3
1.6095,1
1.6105,2
1.6115,5
1.6125,1
1.6135,0
1.6145,0
1.6155,1
1.6165,2
1.6175,3
1.6185,3
1.6195,0
1.6205,5
1.6215,2
1.6225,4
1.6235,3
1.6245,2
1.6255,2
1.6265,4
1.6275,1
1.6285,2
1.6295,2
1.6305,1
1.6315,0
1.6325,2
1.6335,2
1.6345,2
1.6355,1
1.6365,1
1.6375,1
1.6385,2
1.6395,2
1.6405,3
1.6415,0
1.6425,2
1.6435,2
1.6445,1
1.6455,2
1.6465,1
1.6475,3
1.6485,1
1.6495,5
1.6505,3
1.6515,2
1.6525,1
1.6535,0
1.6545,4
1.6555,4
1.6565,2
1.6575,4
1.6585,1
1.6595,3
1.6605,3
1.6615,0
1.6625,1
1.6635,3
1.6645,1
1.6655,0
1.6665,3
1.6675,1
1.6685,3
1.6695,1
1.6705,3
1.6715,3
1.6725,2
1.6735,4
1.6745,2
1.6755,0
1.6765,1
1.6775,0
1.6785,1
1.6795,4
1.6805,0
1.6815,0
1.6825,2
1.6835,4
1.6845,1
1.6855,0
1.6865,2
1.6875,3
1.6885,0
1.6895,1
1.6905,4
1.6915,3
1.6925,1
1.6935,0
1.6945,3
1.6955,0
1.6965,2
1.6975,3
1.6985,2
1.6995,3
1.7005,7
1.7015,0
1.7025,0
1.7035,1
1.7045,1
1.7055,0
1.7065,2
1.7075,2
1.7085,1
1.7095,2
1.7105,1
1.7115,4
1.7125,3
1.7135,0
1.7145,2
1.7155,2
1.7165,2
1.7175,1
1.7185,1
1.7195,4
1.7205,2
1.7215,2
1.7225,2
1.7235,2
1.7245,2
1.7255,3
1.7265,1
1.7275,1
1.7285,0
1.7295,3
1.7305,3
1.7315,4
1.7325,2
1.7335,0
1.7345,2
1.7355,1
1.7365,2
1.7375,1
1.7385,0
1.7395,1
1.7405,0
1.7415,1
1.7425,2
1.7435,0
1.7445,0
1.7455,7
1.7465,0
1.7475,2
1.7485,0
1.7495,1
1.7505,1
1.7515,0
1.7525,2
1.7535,3
1.7545,2
1.7555,1
1.7565,0
1.7575,1
1.7585,1
1.7595,2
1.7605,2
1.7615,1
1.7625,1
1.7635,0
1.7645,1
1.7655,1
1.7665,0
1.7675,1
1.7685,3
1.7695,2
1.7705,2
1.7715,1
1.7725,2
1.7735,1
1.7745,1
1.7755,1
1.7765,1
1.7775,1
1.7785,3
1.7795,2
1.7805,0
1.7815,3
1.7825,0
1.7835,1
1.7845,0
1.7855,1
1.7865,2
1.7875,1
1.7885,0
1.7895,0
1.7905,4
1.7915,1
1.7925,2
1.7935,1
1.7945,0
1.7955,0
1.7965,1
1.7975,3
1.7985,1
1.7995,1
1.8005,4
1.8015,0
1.8025,6
1.8035,2
1.8045,0
1.8055,1
1.8065,2
1.8075,2
1.8085,0
1.8095,1
1.8105,1
1.8115,2
1.8125,1
1.8135,1
1.8145,0
1.8155,1
1.8165,1
1.8175,1
1.8185,1
1.8195,2
1.8205,2
1.8215,2
1.8225,3
1.8235,2
1.8245,3
1.8255,1
1.8265,4
1.8275,1
1.8285,0
1.8295,2
1.8305,0
1.8315,0
1.8325,1
1.8335,2
1.8345,0
1.8355,0
1.8365,1
1.8375,2
1.8385,2
1.8395,1
1.8405,0
1.8415,2
1.8425,5
1.8435,1
1.8445,0
1.8455,1
1.8465,4
1.8475,2
1.8485,4
1.8495,1
1.8505,1
1.8515,0
1.8525,3
1.8535,1
1.8545,3
1.8555,1
1.8565,3
1.8575,1
1.8585,1
1.8595,2
1.8605,2
1.8615,3
1.8625,2
1.8635,2
1.8645,2
1.8655,1
1.8665,1
1.8675,1
1.8685,0
1.8695,1
1.8705,1
1.8715,2
1.8725,3
1.8735,2
1.8745,3
1.8755,2
1.8765,2
1.8775,0
1.8785,0
1.8795,1
1.8805,3
1.8815,0
1.8825,2
1.8835,2
1.8845,3
1.8855,0
1.8865,0
1.8875,1
1.8885,2
1.8895,1
1.8905,2
1.8915,1
1.8925,1
1.8935,0
1.8945,1
1.8955,2
1.8965,2
1.8975,1
1.8985,2
1.8995,2
1.9005,1
1.9015,1
1.9025,1
1.9035,1
1.9045,1
1.9055,1
1.9065,0
1.9075,1
1.9085,1
1.9095,2
1.9105,0
1.9115,0
1.9125,1
1.9135,0
1.9145,2
1.9155,1
1.9165,2
1.9175,0
1.9185,0
1.9195,0
1.9205,5
1.9215,1
1.9225,1
1.9235,2
1.9245,0
1.9255,1
1.9265,2
1.9275,1
1.9285,0
1.9295,0
1.9305,1
1.9315,0
1.9325,0
1.9335,2
1.9345,3
1.9355,1
1.9365,1
1.9375,2
1.9385,1
1.9395,1
1.9405,0
1.9415,1
1.9425,0
1.9435,1
1.9445,0
1.9455,3
1.9465,0
1.9475,2
1.9485,2
1.9495,2
1.9505,3
1.9515,0
1.9525,0
1.9535,1
1.9545,1
1.9555,1
1.9565,1
1.9575,2
1.9585,1
1.9595,1
1.9605,0
1.9615,0
1.9625,4
1.9635,0
1.9645,1
1.9655,1
1.9665,1
1.9675,1
1.9685,1
1.9695,2
1.9705,1
1.9715,2
1.9725,0
1.9735,0
1.9745,2
1.9755,1
1.9765,2
1.9775,1
1.9785,0
1.9795,1
1.9805,0
1.9815,2
1.9825,0
1.9835,0
1.9845,0
1.9855,1
1.9865,1
1.9875,0
1.9885,0
1.9895,3
1.9905,0
1.9915,2
1.9925,0
1.9935,1
1.9945,1
1.9955,2
1.9965,2
1.9975,0
1.9985,1
1.9995,0
2.0005,2
2.0015,2
2.0025,1
2.0035,0
2.0045,0
2.0055,0
2.0065,1
2.0075,0
2.0085,0
2.0095,1
2.0105,0
2.0115,1
2.0125,1
2.0135,0
2.0145,1
2.0155,2
2.0165,0
2.0175,0
2.0185,1
2.0195,1
2.0205,1
2.0215,0
2.0225,0
2.0235,1
2.0245,3
2.0255,0
2.0265,2
2.0275,2
2.0285,0
2.0295,0
2.0305,0
2.0315,1
2.0325,0
2.0335,0
2.0345,0
2.0355,1
2.0365,1
2.0375,3
2.0385,1
2.0395,1
2.0405,0
2.0415,0
2.0425,1
2.0435,0
2.0445,0
2.0455,0
2.0465,0
2.0475,2
2.0485,0
2.0495,3
2.0505,2
2.0515,1
2.0525,2
2.0535,1
2.0545,1
2.0555,0
2.0565,1
2.0575,0
2.0585,0
2.0595,1
2.0605,0
2.0615,2
2.0625,2
2.0635,0
2.0645,0
2.0655,0
2.0665,2
2.0675,2
2.0685,0
2.0695,2
2.0705,0
2.0715,1
2.0725,2
2.0735,2
2.0745,1
2.0755,1
2.0765,1
2.0775,2
2.0785,1
2.0795,2
2.0805,0
2.0815,3
2.0825,0
2.0835,1
2.0845,0
2.0855,1
2.0865,0
2.0875,2
2.0885,0
2.0895,3
2.0905,0
2.0915,2
2.0925,0
2.0935,0
2.0945,0
2.0955,0
2.0965,1
2.0975,1
2.0985,1
2.0995,0
2.1005,1
2.1015,1
2.1025,0
2.1035,0
2.1045,0
2.1055,0
2.1065,1
2.1075,1
2.1085,2
2.1095,2
2.1105,1
2.1115,2
2.1125,1
2.1135,1
2.1145,1
2.1155,2
2.1165,0
2.1175,1
2.1185,0
2.1195,1
2.1205,1
2.1215,0
2.1225,1
2.1235,1
2.1245,0
2.1255,0
2.1265,0
2.1275,1
2.1285,1
2.1295,0
2.1305,1
2.1315,1
2.1325,0
2.1335,1
2.1345,1
2.1355,1
2.1365,3
2.1375,0
2.1385,0
2.1395,1
2.1405,2
2.1415,1
2.1425,2
2.1435,1
2.1445,2
2.1455,0
2.1465,2
2.1475,1
2.1485,2
2.1495,2
2.1505,0
2.1515,2
2.1525,0
2.1535,1
2.1545,2
2.1555,0
2.1565,1
2.1575,1
2.1585,0
2.1595,1
2.1605,1
2.1615,2
2.1625,0
2.1635,0
2.1645,0
2.1655,0
2.1665,3
2.1675,1
2.1685,1
2.1695,2
2.1705,0
2.1715,1
2.1725,0
2.1735,2
2.1745,1
2.1755,1
2.1765,2
2.1775,2
2.1785,2
2.1795,1
2.1805,2
2.1815,0
2.1825,1
2.1835,1
2.1845,1
2.1855,0
2.1865,0
2.1875,1
2.1885,2
2.1895,0
2.1905,0
2.1915,1
2.1925,1
2.1935,0
2.1945,0
2.1955,0
2.1965,0
2.1975,0
2.1985,2
2.1995,0
2.2005,2
2.2015,0
2.2025,0
2.2035,2
2.2045,0
2.2055,0
2.2065,0
2.2075,0
2.2085,1
2.2095,0
2.2105,0
2.2115,0
2.2125,0
2.2135,3
2.2145,3
2.2155,1
2.2165,1
2.2175,1
2.2185,1
2.2195,1
2.2205,0
2.2215,0
2.2225,1
2.2235,1
2.2245,1
2.2255,0
2.2265,0
2.2275,1
2.2285,1
2.2295,0
2.2305,0
2.2315,0
2.2325,0
2.2335,0
2.2345,2
2.2355,0
2.2365,0
2.2375,1
2.2385,0
2.2395,0
2.2405,1
2.2415,0
2.2425,0
2.2435,0
2.2445,0
2.2455,0
2.2465,0
2.2475,2
2.2485,0
2.2495,0
2.2505,0
2.2515,2
2.2525,0
2.2535,0
2.2545,0
2.2555,2
2.2565,2
2.2575,1
2.2585,1
2.2595,0
2.2605,1
2.2615,1
2.2625,0
2.2635,0
2.2645,0
2.2655,1
2.2665,1
2.2675,0
2.2685,0
2.2695,0
2.2705,1
2.2715,0
2.2725,1
2.2735,1
2.2745,1
2.2755,1
2.2765,1
2.2775,1
2.2785,0
2.2795,0
2.2805,1
2.2815,0
2.2825,1
2.2835,2
2.2845,0
2.2855,1
2.2865,0
2.2875,0
2.2885,0
2.2895,1
2.2905,1
2.2915,0
2.2925,1
2.2935,0
2.2945,1
2.2955,0
2.2965,1
2.2975,0
2.2985,0
2.2995,1
2.3005,0
2.3015,0
2.3025,0
2.3035,1
2.3045,1
2.3055,1
2.3065,0
2.3075,2
2.3085,1
2.3095,1
2.3105,0
2.3115,0
2.3125,2
2.3135,0
2.3145,0
2.3155,0
2.3165,0
2.3175,0
2.3185,0
2.3195,1
2.3205,0
2.3215,1
2.3225,0
2.3235,2
2.3245,1
2.3255,0
2.3265,1
2.3275,2
2.3285,1
2.3295,0
2.3305,1
2.3315,0
2.3325,1
2.3335,1
2.3345,0
2.3355,0
2.3365,0
2.3375,0
2.3385,1
2.3395,0
2.3405,0
2.3415,1
2.3425,0
2.3435,0
2.3445,0
2.3455,1
2.3465,1
2.3475,1
2.3485,0
2.3495,0
2.3505,2
2.3515,0
2.3525,0
2.3535,0
2.3545,0
2.3555,0
2.3565,0
2.3575,0
2.3585,0
2.3595,0
2.3605,0
2.3615,0
2.3625,0
2.3635,0
2.3645,0
2.3655,0
2.3665,1
2.3675,0
2.3685,0
2.3695,0
2.3705,0
2.3715,0
2.3725,0
2.3735,0
2.3745,0
2.3755,0
2.3765,0
2.3775,0
2.3785,1
2.3795,0
2.3805,0
2.3815,2
2.3825,1
2.3835,0
2.3845,2
2.3855,2
2.3865,0
2.3875,0
2.3885,2
2.3895,0
2.3905,1
2.3915,0
2.3925,0
2.3935,1
2.3945,0
2.3955,1
2.3965,0
2.3975,0
2.3985,1
2.3995,0
2.4005,0
2.4015,2
2.4025,0
2.4035,0
2.4045,0
2.4055,2
2.4065,0
2.4075,0
2.4085,0
2.4095,0
2.4105,1
2.4115,1
2.4125,1
2.4135,1
2.4145,1
2.4155,0
2.4165,1
2.4175,0
2.4185,0
2.4195,0
2.4205,0
2.4215,0
2.4225,1
2.4235,0
2.4245,0
2.4255,0
2.4265,1
2.4275,0
2.4285,1
2.4295,0
2.4305,1
2.4315,2
2.4325,1
2.4335,0
2.4345,0
2.4355,2
2.4365,0
2.4375,0
2.4385,0
2.4395,0
2.4405,2
2.4415,0
2.4425,0
2.4435,1
2.4445,0
2.4455,3
2.4465,1
2.4475,1
2.4485,0
2.4495,0
2.4505,2
2.4515,0
2.4525,0
2.4535,1
2.4545,0
2.4555,0
2.4565,0
2.4575,1
2.4585,0
2.4595,1
2.4605,1
2.4615,2
2.4625,0
2.4635,0
2.4645,0
2.4655,0
2.4665,1
2.4675,0
2.4685,0
2.4695,1
2.4705,0
2.4715,1
2.4725,1
2.4735,3
2.4745,1
2.4755,0
2.4765,0
2.4775,1
2.4785,0
2.4795,1
2.4805,0
2.4815,1
2.4825,0
2.4835,1
2.4845,1
2.4855,1
2.4865,0
2.4875,0
2.4885,1
2.4895,0
2.4905,0
2.4915,0
2.4925,1
2.4935,1
2.4945,0
2.4955,0
2.4965,0
2.4975,0
2.4985,0
2.4995,0
2.5005,0
2.5015,0
2.5025,0
2.5035,0
2.5045,2
2.5055,1
2.5065,0
2.5075,0
2.5085,0
2.5095,1
2.5105,0
2.5115,0
2.5125,1
2.5135,0
2.5145,0
2.5155,0
2.5165,3
2.5175,0
2.5185,0
2.5195,2
2.5205,0
2.5215,1
2.5225,0
2.5235,0
2.5245,0
2.5255,2
2.5265,1
2.5275,0
2.5285,0
2.5295,0
2.5305,1
2.5315,1
2.5325,0
2.5335,0
2.5345,0
2.5355,0
2.5365,0
2.5375,0
2.5385,1
2.5395,0
2.5405,0
2.5415,2
2.5425,0
2.5435,0
2.5445,0
2.5455,0
2.5465,1
2.5475,0
2.5485,1
2.5495,0
2.5505,0
2.5515,1
2.5525,0
2.5535,0
2.5545,0
2.5555,0
2.5565,0
2.5575,1
2.5585,1
2.5595,1
2.5605,0
2.5615,1
2.5625,0
2.5635,1
2.5645,0
2.5655,0
2.5665,0
2.5675,0
2.5685,0
2.5695,0
2.5705,1
2.5715,0
2.5725,0
2.5735,1
2.5745,0
2.5755,0
2.5765,0
2.5775,0
2.5785,0
2.5795,0
2.5805,0
2.5815,0
2.5825,0
2.5835,0
2.5845,0
2.5855,0
2.5865,0
2.5875,1
2.5885,0
2.5895,0
2.5905,0
2.5915,0
2.5925,0
2.5935,0
2.5945,0
2.5955,0
2.5965,0
2.5975,0
2.5985,1
2.5995,1
2.6005,0
2.6015,2
2.6025,1
2.6035,0
2.6045,0
2.6055,0
2.6065,1
2.6075,0
2.6085,0
2.6095,2
2.6105,0
2.6115,1
2.6125,0
2.6135,0
2.6145,0
2.6155,1
2.6165,1
2.6175,0
2.6185,0
2.6195,0
2.6205,0
2.6215,0
2.6225,0
2.6235,1
2.6245,1
2.6255,1
2.6265,0
2.6275,0
2.6285,0
2.6295,0
2.6305,0
2.6315,1
2.6325,0
2.6335,0
2.6345,0
2.6355,0
2.6365,0
2.6375,0
2.6385,0
2.6395,0
2.6405,0
2.6415,0
2.6425,0
2.6435,0
2.6445,0
2.6455,0
2.6465,0
2.6475,0
2.6485,0
2.6495,0
2.6505,0
2.6515,0
2.6525,1
2.6535,0
2.6545,0
2.6555,1
2.6565,0
2.6575,1
2.6585,0
2.6595,1
2.6605,1
2.6615,0
2.6625,0
2.6635,0
2.6645,0
2.6655,0
2.6665,0
2.6675,0
2.6685,0
2.6695,0
2.6705,0
2.6715,0
2.6725,1
2.6735,0
2.6745,1
2.6755,1
2.6765,1
2.6775,1
2.6785,0
2.6795,0
2.6805,0
2.6815,0
2.6825,1
2.6835,0
2.6845,1
2.6855,2
2.6865,0
2.6875,0
2.6885,0
2.6895,0
2.6905,0
2.6915,0
2.6925,0
2.6935,1
2.6945,0
2.6955,1
2.6965,0
2.6975,1
2.6985,0
2.6995,1
2.7005,0
2.7015,0
2.7025,0
2.7035,0
2.7045,0
2.7055,0
2.7065,0
2.7075,1
2.7085,0
2.7095,1
2.7105,0
2.7115,0
2.7125,0
2.7135,0
2.7145,1
2.7155,0
2.7165,1
2.7175,0
2.7185,1
2.7195,1
2.7205,0
2.7215,1
2.7225,0
2.7235,1
2.7245,0
2.7255,0
2.7265,0
2.7275,0
2.7285,1
2.7295,1
2.7305,1
2.7315,0
2.7325,1
2.7335,1
2.7345,0
2.7355,1
2.7365,0
2.7375,0
2.7385,0
2.7395,0
2.7405,0
2.7415,0
2.7425,0
2.7435,0
2.7445,2
2.7455,0
2.7465,0
2.7475,0
2.7485,0
2.7495,0
2.7505,0
2.7515,0
2.7525,0
2.7535,0
2.7545,2
2.7555,0
2.7565,1
2.7575,0
2.7585,0
2.7595,0
2.7605,0
2.7615,0
2.7625,0
2.7635,0
2.7645,1
2.7655,0
2.7665,0
2.7675,0
2.7685,1
2.7695,0
2.7705,0
2.7715,0
2.7725,0
2.7735,1
2.7745,0
2.7755,0
2.7765,0
2.7775,0
2.7785,0
2.7795,0
2.7805,0
2.7815,0
2.7825,1
2.7835,0
2.7845,1
2.7855,0
2.7865,0
2.7875,0
2.7885,1
2.7895,0
2.7905,0
2.7915,0
2.7925,0
2.7935,0
2.7945,0
2.7955,0
2.7965,0
2.7975,0
2.7985,0
2.7995,0
2.8005,0
2.8015,0
2.8025,0
2.8035,0
2.8045,0
2.8055,2
2.8065,0
2.8075,1
2.8085,1
2.8095,0
2.8105,0
2.8115,0
2.8125,0
2.8135,0
2.8145,0
2.8155,0
2.8165,0
2.8175,0
2.8185,0
2.8195,1
2.8205,0
2.8215,1
2.8225,1
2.8235,1
2.8245,0
2.8255,0
2.8265,1
2.8275,0
2.8285,1
2.8295,0
2.8305,0
2.8315,0
2.8325,0
2.8335,1
2.8345,0
2.8355,0
2.8365,0
2.8375,0
2.8385,0
2.8395,1
2.8405,0
2.8415,1
2.8425,0
2.8435,0
2.8445,1
2.8455,0
2.8465,0
2.8475,1
2.8485,0
2.8495,0
2.8505,1
2.8515,0
2.8525,1
2.8535,0
2.8545,0
2.8555,1
2.8565,0
2.8575,0
2.8585,0
2.8595,0
2.8605,0
2.8615,0
2.8625,0
2.8635,0
2.8645,0
2.8655,0
2.8665,0
2.8675,1
2.8685,0
2.8695,0
2.8705,0
2.8715,0
2.8725,0
2.8735,0
2.8745,0
2.8755,0
2.8765,0
2.8775,1
2.8785,1
2.8795,0
2.8805,0
2.8815,0
2.8825,0
2.8835,0
2.8845,0
2.8855,0
2.8865,0
2.8875,0
2.8885,0
2.8895,0
2.8905,0
2.8915,0
2.8925,0
2.8935,0
2.8945,0
2.8955,0
2.8965,0
2.8975,0
2.8985,0
2.8995,0
2.9005,0
2.9015,0
2.9025,0
2.9035,0
2.9045,0
2.9055,0
2.9065,0
2.9075,0
2.9085,0
2.9095,0
2.9105,0
2.9115,1
2.9125,0
2.9135,0
2.9145,0
2.9155,0
2.9165,0
2.9175,0
2.9185,0
2.9195,0
2.9205,1
2.9215,0
2.9225,2
2.9235,0
2.9245,0
2.9255,0
2.9265,0
2.9275,0
2.9285,0
2.9295,0
2.9305,0
2.9315,0
2.9325,2
2.9335,0
2.9345,0
2.9355,0
2.9365,0
2.9375,0
2.9385,1
2.9395,0
2.9405,0
2.9415,0
2.9425,0
2.9435,0
2.9445,0
2.9455,0
2.9465,0
2.9475,0
2.9485,0
2.9495,0
2.9505,0
2.9515,0
2.9525,0
2.9535,0
2.9545,0
2.9555,0
2.9565,0
2.9575,0
2.9585,1
2.9595,0
2.9605,0
2.9615,0
2.9625,0
2.9635,0
2.9645,0
2.9655,0
2.9665,0
2.9675,0
2.9685,0
2.9695,0
2.9705,0
2.9715,0
2.9725,0
2.9735,1
2.9745,0
2.9755,0
2.9765,0
2.9775,0
2.9785,0
2.9795,1
2.9805,0
2.9815,0
2.9825,0
2.9835,0
2.9845,0
2.9855,0
2.9865,1
2.9875,0
2.9885,0
2.9895,0
2.9905,0
2.9915,1
2.9925,0
2.9935,0
2.9945,0
2.9955,0
2.9965,0
2.9975,0
2.9985,0
2.9995,0
3.0005,0
3.0015,0
3.0025,0
3.0035,0
3.0045,0
3.0055,0
3.0065,0
3.0075,0
3.0085,0
3.0095,0
3.0105,0
3.0115,0
3.0125,0
3.0135,0
3.0145,0
3.0155,0
3.0165,0
3.0175,1
3.0185,0
3.0195,0
3.0205,0
3.0215,0
3.0225,0
3.0235,0
3.0245,0
3.0255,0
3.0265,0
3.0275,0
3.0285,1
3.0295,0
3.0305,0
3.0315,0
3.0325,0
3.0335,0
3.0345,0
3.0355,0
3.0365,0
3.0375,0
3.0385,0
3.0395,1
3.0405,0
3.0415,0
3.0425,1
3.0435,0
3.0445,0
3.0455,1
3.0465,1
3.0475,0
3.0485,0
3.0495,0
3.0505,0
3.0515,1
3.0525,0
3.0535,0
3.0545,0
3.0555,0
3.0565,0
3.0575,0
3.0585,0
3.0595,0
3.0605,0
3.0615,0
3.0625,0
3.0635,0
3.0645,0
3.0655,0
3.0665,0
3.0675,0
3.0685,0
3.0695,0
3.0705,0
3.0715,0
3.0725,0
3.0735,0
3.0745,0
3.0755,0
3.0765,0
3.0775,1
3.0785,0
3.0795,1
3.0805,0
3.0815,0
3.0825,0
3.0835,0
3.0845,0
3.0855,0
3.0865,0
3.0875,0
3.0885,0
3.0895,0
3.0905,0
3.0915,0
3.0925,0
3.0935,1
3.0945,0
3.0955,0
3.0965,2
3.0975,1
3.0985,0
3.0995,0
3.1005,1
3.1015,0
3.1025,0
3.1035,0
3.1045,0
3.1055,0
3.1065,0
3.1075,0
3.1085,0
3.1095,0
3.1105,0
3.1115,0
3.1125,0
3.1135,0
3.1145,0
3.1155,0
3.1165,1
3.1175,0
3.1185,0
3.1195,0
3.1205,0
3.1215,0
3.1225,0
3.1235,0
3.1245,0
3.1255,0
3.1265,0
3.1275,0
3.1285,0
3.1295,0
3.1305,0
3.1315,0
3.1325,0
3.1335,0
3.1345,0
3.1355,0
3.1365,0
3.1375,0
3.1385,1
3.1395,0
3.1405,1
3.1415,0
3.1425,0
3.1435,0
3.1445,0
3.1455,0
3.1465,0
3.1475,0
3.1485,1
3.1495,0
3.1505,0
3.1515,0
3.1525,0
3.1535,0
3.1545,0
3.1555,0
3.1565,0
3.1575,0
3.1585,0
3.1595,0
3.1605,0
3.1615,0
3.1625,0
3.1635,0
3.1645,0
3.1655,0
3.1665,0
3.1675,0
3.1685,0
3.1695,0
3.1705,0
3.1715,0
3.1725,0
3.1735,0
3.1745,0
3.1755,1
3.1765,0
3.1775,0
3.1785,0
3.1795,0
3.1805,0
3.1815,0
3.1825,0
3.1835,0
3.1845,0
3.1855,0
3.1865,0
3.1875,0
3.1885,0
3.1895,0
3.1905,0
3.1915,1
3.1925,1
3.1935,0
3.1945,0
3.1955,0
3.1965,0
3.1975,0
3.1985,0
3.1995,0
3.2005,0
3.2015,0
3.2025,0
3.2035,0
3.2045,0
3.2055,0
3.2065,1
3.2075,0
3.2085,0
3.2095,0
3.2105,1
3.2115,0
3.2125,0
3.2135,0
3.2145,0
3.2155,0
3.2165,0
3.2175,0
3.2185,1
3.2195,0
3.2205,0
3.2215,1
3.2225,1
3.2235,0
3.2245,0
3.2255,0
3.2265,0
3.2275,0
3.2285,0
3.2295,1
3.2305,0
3.2315,0
3.2325,0
3.2335,0
3.2345,0
3.2355,0
3.2365,0
3.2375,0
3.2385,0
3.2395,0
3.2405,0
3.2415,0
3.2425,0
3.2435,0
3.2445,0
3.2455,0
3.2465,1
3.2475,1
3.2485,0
3.2495,0
3.2505,0
3.2515,0
3.2525,0
3.2535,0
3.2545,0
3.2555,0
3.2565,1
3.2575,0
3.2585,0
3.2595,0
3.2605,0
3.2615,0
3.2625,0
3.2635,0
3.2645,0
3.2655,0
3.2665,0
3.2675,0
3.2685,1
3.2695,0
3.2705,0
3.2715,1
3.2725,0
3.2735,1
3.2745,0
3.2755,0
3.2765,0
3.2775,0
3.2785,0
3.2795,0
3.2805,0
3.2815,0
3.2825,0
3.2835,0
3.2845,0
3.2855,0
3.2865,0
3.2875,0
3.2885,0
3.2895,0
3.2905,0
3.2915,0
3.2925,0
3.2935,0
3.2945,0
